run_id,algorithm,measure,stop_threshold,serial_threshold,cluster_count,a2a_to_acdc,cvg_to_acdc,output_rsf
1455,WCA_vs_LIMBO,UEM_vs_IL,75_vs_50,150_vs_100,_vs_,88.87056884,0.41,mapreduceclientcore_algo-wca_measure-uem_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-50.rsf
1456,WCA_vs_LIMBO,UEM_vs_IL,75_vs_75,150_vs_100,_vs_,88.87056884,0.41,mapreduceclientcore_algo-wca_measure-uem_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-75.rsf
1457,WCA_vs_LIMBO,UEM_vs_IL,75_vs_100,150_vs_110,_vs_,89.28571429,0.390909091,mapreduceclientcore_algo-wca_measure-uem_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-100.rsf
1458,WCA_vs_LIMBO,UEM_vs_IL,75_vs_25,150_vs_110,_vs_,89.28571429,0.390909091,mapreduceclientcore_algo-wca_measure-uem_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-25.rsf
1459,WCA_vs_LIMBO,UEM_vs_IL,75_vs_50,150_vs_110,_vs_,89.28571429,0.390909091,mapreduceclientcore_algo-wca_measure-uem_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-50.rsf
1460,WCA_vs_LIMBO,UEM_vs_IL,75_vs_75,150_vs_110,_vs_,89.28571429,0.390909091,mapreduceclientcore_algo-wca_measure-uem_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-75.rsf
1461,WCA_vs_LIMBO,UEM_vs_IL,75_vs_25,150_vs_25,_vs_,78.30710336,0.52,mapreduceclientcore_algo-wca_measure-uem_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-25_stop-25.rsf
1462,WCA_vs_LIMBO,UEM_vs_IL,75_vs_25,150_vs_30,_vs_,80.05093379,0.466666667,mapreduceclientcore_algo-wca_measure-uem_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-30_stop-25.rsf
1463,WCA_vs_LIMBO,UEM_vs_IL,75_vs_25,150_vs_40,_vs_,82.24852071,0.425,mapreduceclientcore_algo-wca_measure-uem_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-40_stop-25.rsf
1464,WCA_vs_LIMBO,UEM_vs_IL,75_vs_25,150_vs_50,_vs_,83.83838384,0.48,mapreduceclientcore_algo-wca_measure-uem_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-25.rsf
1465,WCA_vs_LIMBO,UEM_vs_IL,75_vs_50,150_vs_50,_vs_,83.83838384,0.48,mapreduceclientcore_algo-wca_measure-uem_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-50.rsf
1466,WCA_vs_LIMBO,UEM_vs_IL,75_vs_25,150_vs_60,_vs_,85.33109807,0.433333333,mapreduceclientcore_algo-wca_measure-uem_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-25.rsf
1467,WCA_vs_LIMBO,UEM_vs_IL,75_vs_50,150_vs_60,_vs_,85.33109807,0.433333333,mapreduceclientcore_algo-wca_measure-uem_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-50.rsf
1468,WCA_vs_LIMBO,UEM_vs_IL,75_vs_25,150_vs_70,_vs_,87.1869783,0.5,mapreduceclientcore_algo-wca_measure-uem_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-25.rsf
1469,WCA_vs_LIMBO,UEM_vs_IL,75_vs_50,150_vs_70,_vs_,87.1869783,0.5,mapreduceclientcore_algo-wca_measure-uem_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-50.rsf
1470,WCA_vs_LIMBO,UEM_vs_IL,75_vs_25,150_vs_80,_vs_,88.27930175,0.525,mapreduceclientcore_algo-wca_measure-uem_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-25.rsf
1471,WCA_vs_LIMBO,UEM_vs_IL,75_vs_50,150_vs_80,_vs_,88.27930175,0.525,mapreduceclientcore_algo-wca_measure-uem_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-50.rsf
1472,WCA_vs_LIMBO,UEM_vs_IL,75_vs_75,150_vs_80,_vs_,88.27930175,0.525,mapreduceclientcore_algo-wca_measure-uem_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-75.rsf
1473,WCA_vs_LIMBO,UEM_vs_IL,75_vs_25,150_vs_90,_vs_,88.86589404,0.477777778,mapreduceclientcore_algo-wca_measure-uem_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-25.rsf
1474,WCA_vs_LIMBO,UEM_vs_IL,75_vs_50,150_vs_90,_vs_,88.86589404,0.477777778,mapreduceclientcore_algo-wca_measure-uem_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-50.rsf
1475,WCA_vs_LIMBO,UEM_vs_IL,75_vs_75,150_vs_90,_vs_,88.86589404,0.477777778,mapreduceclientcore_algo-wca_measure-uem_serial-150_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-75.rsf
1476,WCA_vs_LIMBO,UEM_vs_IL,25_vs_100,25_vs_100,_vs_,75.14124294,0.01,mapreduceclientcore_algo-wca_measure-uem_serial-25_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-100.rsf
1477,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,25_vs_100,_vs_,75.14124294,0.01,mapreduceclientcore_algo-wca_measure-uem_serial-25_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-25.rsf
1478,WCA_vs_LIMBO,UEM_vs_IL,25_vs_50,25_vs_100,_vs_,75.14124294,0.01,mapreduceclientcore_algo-wca_measure-uem_serial-25_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-50.rsf
1479,WCA_vs_LIMBO,UEM_vs_IL,25_vs_75,25_vs_100,_vs_,75.14124294,0.01,mapreduceclientcore_algo-wca_measure-uem_serial-25_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-75.rsf
1480,WCA_vs_LIMBO,UEM_vs_IL,25_vs_100,25_vs_110,_vs_,74.81609693,0.009090909,mapreduceclientcore_algo-wca_measure-uem_serial-25_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-100.rsf
1481,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,25_vs_110,_vs_,74.81609693,0.009090909,mapreduceclientcore_algo-wca_measure-uem_serial-25_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-25.rsf
1482,WCA_vs_LIMBO,UEM_vs_IL,25_vs_50,25_vs_110,_vs_,74.81609693,0.009090909,mapreduceclientcore_algo-wca_measure-uem_serial-25_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-50.rsf
1483,WCA_vs_LIMBO,UEM_vs_IL,25_vs_75,25_vs_110,_vs_,74.81609693,0.009090909,mapreduceclientcore_algo-wca_measure-uem_serial-25_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-75.rsf
1484,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,25_vs_25,_vs_,84.99550764,0,mapreduceclientcore_algo-wca_measure-uem_serial-25_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-25_stop-25.rsf
1485,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,25_vs_30,_vs_,81.12953832,0,mapreduceclientcore_algo-wca_measure-uem_serial-25_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-30_stop-25.rsf
1486,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,25_vs_40,_vs_,80.7675145,0,mapreduceclientcore_algo-wca_measure-uem_serial-25_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-40_stop-25.rsf
1487,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,25_vs_50,_vs_,77.92092403,0,mapreduceclientcore_algo-wca_measure-uem_serial-25_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-25.rsf
1488,WCA_vs_LIMBO,UEM_vs_IL,25_vs_50,25_vs_50,_vs_,77.92092403,0,mapreduceclientcore_algo-wca_measure-uem_serial-25_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-50.rsf
1489,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,25_vs_60,_vs_,77.57629368,0,mapreduceclientcore_algo-wca_measure-uem_serial-25_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-25.rsf
1490,WCA_vs_LIMBO,UEM_vs_IL,25_vs_50,25_vs_60,_vs_,77.57629368,0,mapreduceclientcore_algo-wca_measure-uem_serial-25_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-50.rsf
1491,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,25_vs_70,_vs_,77.23469837,0,mapreduceclientcore_algo-wca_measure-uem_serial-25_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-25.rsf
1492,WCA_vs_LIMBO,UEM_vs_IL,25_vs_50,25_vs_70,_vs_,77.23469837,0,mapreduceclientcore_algo-wca_measure-uem_serial-25_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-50.rsf
1493,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,25_vs_80,_vs_,76.8960982,0.0125,mapreduceclientcore_algo-wca_measure-uem_serial-25_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-25.rsf
1494,WCA_vs_LIMBO,UEM_vs_IL,25_vs_50,25_vs_80,_vs_,76.8960982,0.0125,mapreduceclientcore_algo-wca_measure-uem_serial-25_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-50.rsf
1495,WCA_vs_LIMBO,UEM_vs_IL,25_vs_75,25_vs_80,_vs_,76.8960982,0.0125,mapreduceclientcore_algo-wca_measure-uem_serial-25_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-75.rsf
1496,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,25_vs_90,_vs_,75.42557835,0.011111111,mapreduceclientcore_algo-wca_measure-uem_serial-25_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-25.rsf
1497,WCA_vs_LIMBO,UEM_vs_IL,25_vs_50,25_vs_90,_vs_,75.42557835,0.011111111,mapreduceclientcore_algo-wca_measure-uem_serial-25_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-50.rsf
1498,WCA_vs_LIMBO,UEM_vs_IL,25_vs_75,25_vs_90,_vs_,75.42557835,0.011111111,mapreduceclientcore_algo-wca_measure-uem_serial-25_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-75.rsf
1499,WCA_vs_LIMBO,UEM_vs_IL,25_vs_100,50_vs_100,_vs_,75.70937231,0.01,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-100.rsf
1500,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,50_vs_100,_vs_,75.70937231,0.01,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-25.rsf
1501,WCA_vs_LIMBO,UEM_vs_IL,25_vs_50,50_vs_100,_vs_,75.70937231,0.01,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-50.rsf
1502,WCA_vs_LIMBO,UEM_vs_IL,25_vs_75,50_vs_100,_vs_,75.70937231,0.01,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-75.rsf
1503,WCA_vs_LIMBO,UEM_vs_IL,25_vs_100,50_vs_110,_vs_,75.42808219,0.009090909,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-100.rsf
1504,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,50_vs_110,_vs_,75.42808219,0.009090909,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-25.rsf
1505,WCA_vs_LIMBO,UEM_vs_IL,25_vs_50,50_vs_110,_vs_,75.42808219,0.009090909,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-50.rsf
1506,WCA_vs_LIMBO,UEM_vs_IL,25_vs_75,50_vs_110,_vs_,75.42808219,0.009090909,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-75.rsf
1507,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,50_vs_25,_vs_,82.94091515,0,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-25_stop-25.rsf
1508,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,50_vs_30,_vs_,79.56560284,0,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-30_stop-25.rsf
1509,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,50_vs_40,_vs_,80.09708738,0,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-40_stop-25.rsf
1510,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,50_vs_50,_vs_,78.64674868,0,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-25.rsf
1511,WCA_vs_LIMBO,UEM_vs_IL,25_vs_50,50_vs_50,_vs_,78.64674868,0,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-50.rsf
1512,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,50_vs_60,_vs_,77.82152231,0,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-25.rsf
1513,WCA_vs_LIMBO,UEM_vs_IL,25_vs_50,50_vs_60,_vs_,77.82152231,0,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-50.rsf
1514,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,50_vs_70,_vs_,77.4825784,0,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-25.rsf
1515,WCA_vs_LIMBO,UEM_vs_IL,25_vs_50,50_vs_70,_vs_,77.4825784,0,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-50.rsf
1516,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,50_vs_80,_vs_,77.14657415,0.0125,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-25.rsf
1517,WCA_vs_LIMBO,UEM_vs_IL,25_vs_50,50_vs_80,_vs_,77.14657415,0.0125,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-50.rsf
1518,WCA_vs_LIMBO,UEM_vs_IL,25_vs_75,50_vs_80,_vs_,77.14657415,0.0125,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-75.rsf
1519,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,50_vs_90,_vs_,75.94991364,0.011111111,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-25.rsf
1520,WCA_vs_LIMBO,UEM_vs_IL,25_vs_50,50_vs_90,_vs_,75.94991364,0.011111111,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-50.rsf
1521,WCA_vs_LIMBO,UEM_vs_IL,25_vs_75,50_vs_90,_vs_,75.94991364,0.011111111,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-75.rsf
1522,WCA_vs_LIMBO,UEM_vs_IL,50_vs_100,50_vs_100,_vs_,75.70937231,0.01,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-100.rsf
1523,WCA_vs_LIMBO,UEM_vs_IL,50_vs_25,50_vs_100,_vs_,75.70937231,0.01,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-25.rsf
1524,WCA_vs_LIMBO,UEM_vs_IL,50_vs_50,50_vs_100,_vs_,75.70937231,0.01,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-50.rsf
1525,WCA_vs_LIMBO,UEM_vs_IL,50_vs_75,50_vs_100,_vs_,75.70937231,0.01,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-75.rsf
1526,WCA_vs_LIMBO,UEM_vs_IL,50_vs_100,50_vs_110,_vs_,75.42808219,0.009090909,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-100.rsf
1527,WCA_vs_LIMBO,UEM_vs_IL,50_vs_25,50_vs_110,_vs_,75.42808219,0.009090909,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-25.rsf
1528,WCA_vs_LIMBO,UEM_vs_IL,50_vs_50,50_vs_110,_vs_,75.42808219,0.009090909,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-50.rsf
1529,WCA_vs_LIMBO,UEM_vs_IL,50_vs_75,50_vs_110,_vs_,75.42808219,0.009090909,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-75.rsf
1530,WCA_vs_LIMBO,UEM_vs_IL,50_vs_25,50_vs_25,_vs_,82.94091515,0,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-25_stop-25.rsf
1531,WCA_vs_LIMBO,UEM_vs_IL,50_vs_25,50_vs_30,_vs_,79.56560284,0,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-30_stop-25.rsf
1532,WCA_vs_LIMBO,UEM_vs_IL,50_vs_25,50_vs_40,_vs_,80.09708738,0,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-40_stop-25.rsf
1533,WCA_vs_LIMBO,UEM_vs_IL,50_vs_25,50_vs_50,_vs_,78.64674868,0,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-25.rsf
1534,WCA_vs_LIMBO,UEM_vs_IL,50_vs_50,50_vs_50,_vs_,78.64674868,0,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-50.rsf
1535,WCA_vs_LIMBO,UEM_vs_IL,50_vs_25,50_vs_60,_vs_,77.82152231,0,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-25.rsf
1536,WCA_vs_LIMBO,UEM_vs_IL,50_vs_50,50_vs_60,_vs_,77.82152231,0,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-50.rsf
1537,WCA_vs_LIMBO,UEM_vs_IL,50_vs_25,50_vs_70,_vs_,77.4825784,0,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-25.rsf
1538,WCA_vs_LIMBO,UEM_vs_IL,50_vs_50,50_vs_70,_vs_,77.4825784,0,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-50.rsf
1539,WCA_vs_LIMBO,UEM_vs_IL,50_vs_25,50_vs_80,_vs_,77.14657415,0.0125,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-25.rsf
1540,WCA_vs_LIMBO,UEM_vs_IL,50_vs_50,50_vs_80,_vs_,77.14657415,0.0125,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-50.rsf
1541,WCA_vs_LIMBO,UEM_vs_IL,50_vs_75,50_vs_80,_vs_,77.14657415,0.0125,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-75.rsf
1542,WCA_vs_LIMBO,UEM_vs_IL,50_vs_25,50_vs_90,_vs_,75.94991364,0.011111111,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-25.rsf
1543,WCA_vs_LIMBO,UEM_vs_IL,50_vs_50,50_vs_90,_vs_,75.94991364,0.011111111,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-50.rsf
1544,WCA_vs_LIMBO,UEM_vs_IL,50_vs_75,50_vs_90,_vs_,75.94991364,0.011111111,mapreduceclientcore_algo-wca_measure-uem_serial-50_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-75.rsf
1545,WCA_vs_LIMBO,UEM_vs_IL,25_vs_100,75_vs_100,_vs_,79.24287537,0.01,mapreduceclientcore_algo-wca_measure-uem_serial-75_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-100.rsf
1546,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,75_vs_100,_vs_,79.24287537,0.01,mapreduceclientcore_algo-wca_measure-uem_serial-75_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-25.rsf
1547,WCA_vs_LIMBO,UEM_vs_IL,25_vs_50,75_vs_100,_vs_,79.24287537,0.01,mapreduceclientcore_algo-wca_measure-uem_serial-75_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-50.rsf
1548,WCA_vs_LIMBO,UEM_vs_IL,25_vs_75,75_vs_100,_vs_,79.24287537,0.01,mapreduceclientcore_algo-wca_measure-uem_serial-75_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-75.rsf
1549,WCA_vs_LIMBO,UEM_vs_IL,25_vs_100,75_vs_110,_vs_,78.82253283,0.009090909,mapreduceclientcore_algo-wca_measure-uem_serial-75_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-100.rsf
1550,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,75_vs_110,_vs_,78.82253283,0.009090909,mapreduceclientcore_algo-wca_measure-uem_serial-75_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-25.rsf
1551,WCA_vs_LIMBO,UEM_vs_IL,25_vs_50,75_vs_110,_vs_,78.82253283,0.009090909,mapreduceclientcore_algo-wca_measure-uem_serial-75_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-50.rsf
1552,WCA_vs_LIMBO,UEM_vs_IL,25_vs_75,75_vs_110,_vs_,78.82253283,0.009090909,mapreduceclientcore_algo-wca_measure-uem_serial-75_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-75.rsf
1553,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,75_vs_25,_vs_,82.51318102,0,mapreduceclientcore_algo-wca_measure-uem_serial-75_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-25_stop-25.rsf
1554,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,75_vs_30,_vs_,83.42832091,0,mapreduceclientcore_algo-wca_measure-uem_serial-75_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-30_stop-25.rsf
1555,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,75_vs_40,_vs_,82.14753383,0,mapreduceclientcore_algo-wca_measure-uem_serial-75_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-40_stop-25.rsf
1556,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,75_vs_50,_vs_,81.87744459,0,mapreduceclientcore_algo-wca_measure-uem_serial-75_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-25.rsf
1557,WCA_vs_LIMBO,UEM_vs_IL,25_vs_50,75_vs_50,_vs_,81.87744459,0,mapreduceclientcore_algo-wca_measure-uem_serial-75_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-50.rsf
1558,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,75_vs_60,_vs_,81.86932064,0,mapreduceclientcore_algo-wca_measure-uem_serial-75_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-25.rsf
1559,WCA_vs_LIMBO,UEM_vs_IL,25_vs_50,75_vs_60,_vs_,81.86932064,0,mapreduceclientcore_algo-wca_measure-uem_serial-75_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-50.rsf
1560,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,75_vs_70,_vs_,81.60275743,0,mapreduceclientcore_algo-wca_measure-uem_serial-75_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-25.rsf
1561,WCA_vs_LIMBO,UEM_vs_IL,25_vs_50,75_vs_70,_vs_,81.60275743,0,mapreduceclientcore_algo-wca_measure-uem_serial-75_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-50.rsf
1562,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,75_vs_80,_vs_,80.69498069,0.0125,mapreduceclientcore_algo-wca_measure-uem_serial-75_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-25.rsf
1563,WCA_vs_LIMBO,UEM_vs_IL,25_vs_50,75_vs_80,_vs_,80.69498069,0.0125,mapreduceclientcore_algo-wca_measure-uem_serial-75_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-50.rsf
